,img,hash
49,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_211.jpg,-4b6f65c4d5d6f36a-128b678efdd4b6ac
50,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_205.jpg,6035a396d4695253-368ed4dbeb77dc2c
51,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_198.jpg,54545454747474742100100002000004
52,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_167.jpg,-5a7e6c6d4d4d6b6c0048008100226080
53,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_173.jpg,-7af3ebfb7daffdfc-ad6af92770afd0f
54,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_6.jpg,0a0a23792e4294aa-4fc71ac02bdfec3
55,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_359.jpg,222cacecac2dad6d-3819e0bb77805a54
56,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_365.jpg,200804c56001840c-3917c763330c70da
57,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_371.jpg,-595acceee6efadb5008000000001b04a
58,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_349.jpg,61e88dc7e4b26da501c2f91e05b67d89
59,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_375.jpg,3c1e91a639599bbb-1e072011fffee76e
60,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_361.jpg,0e0b11131146c10500fea110bf7ed088
61,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_2.jpg,331951545551c1c92e20733edd770480
62,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_177.jpg,-2d3bb9bb998da8ae1299b7d10c073452
63,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_163.jpg,-e8ffd9c4a292a8f-7e0cecffccef7b0f
64,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_188.jpg,18019062e424ec0470019d03cf3fe100
65,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_82.jpg,-7b7be9e9e969696a038da4c0432b3f3e
66,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_229.jpg,-7de7afa3175fe92c-79fcc08f3ffeddec
67,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_96.jpg,70080cc460818c0c-3f1f8f63370c60b2
68,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_201.jpg,-3717b61636363618-643fe81c3a3bed17
69,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_215.jpg,2c1c4d2bc9adad6b64100c2e80808002
70,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_41.jpg,-12ba0aa1453c3556-55e31aff8ffa7975
71,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_55.jpg,-64605a779ba6ad7-3f9e3d0f5db76bd8
72,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_69.jpg,-4b486e4c6c459e9900f40ff05f800363
73,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_68.jpg,18108400800800c1-6994e91e07fff01
74,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_54.jpg,-4c5ccce46ae26aba-183edbdd599eceb2
75,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_40.jpg,-1e03322f646fd18e-780f303e2f78ffb4
76,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_214.jpg,-1a1a4a4a4c6ab5b602cc44357fb7b040
77,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_200.jpg,-4a2a2babaa6d2db5-7bcc4afeb6cf4fba
78,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_97.jpg,-3fcfc3876307e90e-3fdf11ee01fe33a
79,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_228.jpg,-46952a5ad796af5c-429d2d7bdb9cad6b
80,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_83.jpg,0a0a23792e4294aa-4fc71ac02bdfec3
81,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_189.jpg,545c5a5969e9a9a94034961671000d27
82,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_162.jpg,04ad6fecca4bcf697ea5447188320c04
83,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_176.jpg,1569b8ebaa71a3551c47b8c7b85000f2
84,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_3.jpg,05591ce25c0e71d42fdf7d86601cff02
85,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_360.jpg,6228651298e04821026a81fff0058209
86,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_374.jpg,4c2ca4b094a1a5d5586abc27141a2805
87,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_348.jpg,5393b392f272f337540967b304628000
88,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_362.jpg,-1a12109591d95d1a671489c38840f200
89,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_1.jpg,-6a32131397d7d7f43790828deffb6360
90,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_148.jpg,3c1e91a639599bbb-1e072011fffee76e
91,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_160.jpg,-1992c5d5475614d5-79730efd1ffeff20
92,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_174.jpg,-4133f3736e47505520c0c73c0151b46b
93,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_95.jpg,28280c005883c392-3bdf03c0affe1100
94,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_81.jpg,-1b61490f79491c4f-080073ef80318fd
95,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_216.jpg,-d45454d4555d59e0262cb86349bf902
96,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_202.jpg,-58b9b944849df8992503fc30d9e036fd
97,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_56.jpg,69993367b62575c744810302fa9d6080
98,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_42.jpg,-3cb999adabedf3543a9b045241c61f31
99,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_43.jpg,31b1b5b1b34356d608fff801f1031684
100,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_57.jpg,-1415151595d5d5d60182f3808aca7ee0
101,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_203.jpg,69693b91b523e3e6-6fb3b72cc3c7bc7b
102,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_217.jpg,57d951d581576beb-1b678d3ffe6a8b5a
103,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_80.jpg,282aa2345c7272cb-7cbe5ddbeef69b1e
104,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_94.jpg,2c34929e5b1b6f7c-497784b2efd1200
105,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_175.jpg,1103200c08100000-7e2178c3063f8e18
106,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_161.jpg,-3144a999b2d3f2e64ca111e6dfe00c3f
107,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_149.jpg,2250801000c00286-59883fe3007abde4
108,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_0.jpg,-53182c286aad2c8b116802c3bc101ec1
109,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_363.jpg,-2a2c6c6c69e92c194540e70bb07c1a8c
110,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_346.jpg,73ca822166a41098-f3661fc0157b870
111,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_352.jpg,-2f2af9a5836dfdd47fc10e5a60828608
112,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_144.jpg,79f98b8f96ba18f04141c2808cfe7e01
113,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_150.jpg,-3131b5b2b2b2353650ac8242b801d692
114,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_178.jpg,15744cccda93bb890000000008104081
115,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_187.jpg,6727b2b3b3bbb9d9-279fbbf3fbe99801
116,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_193.jpg,1410717956acc15b1d7f7ee1f6fcad5b
117,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_232.jpg,55aaa7276656d59755fefbff2c6f5da4
118,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_99.jpg,7c2fb689f5624ca2-eb3dff0cf3c070a
119,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_226.jpg,-474e6eaec697afc70000000431000551
120,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_72.jpg,19a36dad16969a9411b200e9400fdabc
121,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_66.jpg,-445c0d2665c5c663-6dd4d93e6fb59e8f
122,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_67.jpg,-4a73526a2b597b5401c82b0095c20489
123,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_73.jpg,2d6d9251b455b4182fec00d300788703
124,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_227.jpg,-7475341756565a3c-580483f17ddc56d3
125,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_98.jpg,2400840804041826-1fb07a00b5fa46af
126,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_233.jpg,322077b7b6e2652b-114b0a24951ba20
127,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_192.jpg,-2fdf6d2d9d797ab0-2f9cd446bde57be4
128,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_186.jpg,-439d5452a65564503d0002ac03680810
129,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_179.jpg,1ab99d89dd9d09d900e2f02ad6347d16
130,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_151.jpg,-79cdefef7f9ff3e00dc2ffff19827cf8
131,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_145.jpg,-2426662e2f2e1e4f7e6328188710073b
132,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_353.jpg,595d85a4a4a585d5-2ebda682f95fd0f8
133,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_347.jpg,0b8f9797a2ad8dce1b780d94063301c0
134,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_351.jpg,-5ca63431071d1ffd-7c800001071f7ff9
135,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_345.jpg,-64605a779ba6ad7-3f9e3d0f5db76bd8
136,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_153.jpg,6852604205c3122260d0bb467889326f
137,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_147.jpg,4725322b2a0b8ede10cd4623206b0f19
138,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_190.jpg,18108400800800c1-6994e91e07fff01
139,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_184.jpg,-66d61aa7ab9f6c3e-6ec5104e00ffcce2
140,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_225.jpg,-16468240c3a3a7b-3f45cb6f9d1e3df4
141,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_231.jpg,18109294941c1d55-14b49d4c7b4f4619
142,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_219.jpg,55aaa7276656d59755fefbff2c6f5da4
143,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_59.jpg,-59d55416971a05a6-729bc1f08ffa08a8
144,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_65.jpg,-f233525b999bbbc0211ccb3d3e0ed8d
145,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_71.jpg,-525b5d1f565e7d56-2ec3fd7b031ef986
146,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_70.jpg,-68e8a99511d858bd-5bd9e88d271241d9
147,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_64.jpg,3236543597565b2b-145f239e486bae90
148,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_58.jpg,-6767dfb6f7cfbbd703b924ff1ae2843b
149,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_218.jpg,6d6f6e6eba323179-6e7fdb77fcfcf9f
150,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_230.jpg,-1b61490f79491c4f-080073ef80318fd
151,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_224.jpg,3351c674a3a7d92320730e000204808e
152,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_185.jpg,-7332b5b77573669f21bd5e47208c1821
153,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_191.jpg,-7026c047c56399403f01ff01fe00608
154,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_146.jpg,316931b190594d9831de2000a3834cc0
155,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_152.jpg,1103200c08100000-7e2178c3063f8e18
156,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_344.jpg,-662dcf8d495b0b0f-477446b88fd7f123
157,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_350.jpg,-2c4d5e5c5b9e84aa-6ca7067853fafca7
158,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_368.jpg,-3a3222231a781ce901fce97ce11d0387
159,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_354.jpg,3236543597565b2b-145f239e486bae90
160,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_340.jpg,1ab99d89dd9d09d900e2f02ad6347d16
161,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_156.jpg,-3cb999adabedf3543a9b045241c61f31
162,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_142.jpg,69a9d170642aaa9503688ff3057e6ab0
163,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_195.jpg,73d1c38bf170254566f0441a00d26005
164,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_181.jpg,04e8dc6c6709696100000019c0103e65
165,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_208.jpg,-66d63e0ecbc90d08-7074038f8c001e0
166,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_220.jpg,000ecfce4f0f07a7000000000008181e
167,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_234.jpg,28edecf645d454d5200d2ba0408c4216
168,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_60.jpg,0776b8fc9abee3e7080603f88ff801b4
169,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_74.jpg,-66694fb75756ffc003fea1781ce3000c
170,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_48.jpg,5fafdf8e8fcfafbf7eaac10bb7dfaefc
171,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_49.jpg,54545454747474742100100002000004
172,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_75.jpg,5772b7bdb7dbd1f1090a4061ac101c00
173,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_61.jpg,2939396c5e4f6e37-650efdffdf3e309e
174,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_235.jpg,-35982e4e8c0e0e8f-6713fbc2e01d7c0c
175,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_221.jpg,-53737158d8f07c092021182c00003f1f
176,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_209.jpg,-64cbdec176536e69-0fff88ffc03fe48
177,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_180.jpg,-51955416973695a6-729bc1f09f7a00a8
178,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_194.jpg,10080a2800968a0923001ff900e4aad1
179,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_143.jpg,4c2ca4b094a1a5d5586abc27141a2805
180,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/stem_rust/SR_157.jpg,21b1931b939d5dd328e5c06022a27113
