,img,hash
45,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_529.jpg,-1f0f0f9593520f18-000630000000000
46,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1395.jpg,-393c9c28494a4646-3f7fb0b5f1fb7ee6
47,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_918.jpg,-1f1f1b0b53d39574-7c7cb539ffffbe00
48,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1168.jpg,70545aca68aa9cb4-1ffbfffbfef5a75b
49,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1626.jpg,-60e2caaac2ce6e2d-7764f7fbff96caca
50,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1140.jpg,-3f29164d2f9ecf8a01145920b08f0154
51,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_924.jpg,-74f6763d1d0d1225e00001000282848
52,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_930.jpg,-5c6e24242424b0ad2e23bcf403b2f840
53,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1154.jpg,47af9a5c540c9b97-38124105fac3b4fc
54,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1632.jpg,-1abedc8e4c6e6ccf-1a38f0af9bf8fc28
55,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1801.jpg,-3b3717170f874bb4271e0e080040a0c9
56,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_703.jpg,70545aca68aa9cb4-1ffbfffbfef5a75b
57,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_717.jpg,5c4d6d6745d6230f009179684f9560c9
58,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1815.jpg,38dc9c9c94928a8e00000078812000b0
59,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1183.jpg,-1f1f1b0b53d39574-7c7cb539ffffbe00
60,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1197.jpg,-176e1fbfe757da3e0013000000f00100
61,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1196.jpg,-7f3f23700a59cc97-0ffff00fffffffb
62,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1182.jpg,2929a9c55737268a-000045e70fffbf6
63,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_716.jpg,-53bad49215f7d696000000058000bb48
64,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1814.jpg,799a10e5e2a3b36367807088540010c6
65,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1800.jpg,-456cf4e2dcc4daac-1ffff18679edd001
66,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_702.jpg,-25ddd999899ade4f-6ffffff7ffe9b2df
67,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1155.jpg,-fcfc8eaaaeaae0f-18be57c922fc0000
68,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_931.jpg,-59726dae27955aaf-1bb6598b6eb5d33c
69,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1633.jpg,786874bb5a58b2b9-cf6bbffe9bf3f4f
70,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1627.jpg,-3f3f3f002faf0f40-080ffff0fe4bf80
71,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_925.jpg,-645468d2b73633727eff962c046bd181
72,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1141.jpg,-1b0c2da0d054a9d3-1702fcfeffdf2901
73,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1169.jpg,1859a8c8e8869a96-fe8ffefff03ff21
74,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_919.jpg,-7fbeddb4aaeccde000c10000000036ff
75,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1394.jpg,2130a2c9c9e6e2a0-09cff0f64f9c000
76,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_528.jpg,1d1e7ebffeb32965-7ee0a503a77fc184
77,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1380.jpg,-37374f2f73e7e770-020910c1fb3f7f0
78,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_272.jpg,755d13352c2d672a44f81003a0310c22
79,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_514.jpg,364a8043d6549459-007fffffdff4beb
80,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_500.jpg,-11172f5d35878d8b000019e408080040
81,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_266.jpg,-4a4b6ba9a969eb660101010000000000
82,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1431.jpg,6e5c3aba1935a9ec2e4c7b805915fb3f
83,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1357.jpg,-1232c94ed69646d7-3fffffffdffffff0
84,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1343.jpg,53792a3571518145-8001501818f5cff
85,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_299.jpg,2929a9c55737268a-000045e70fffbf6
86,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1425.jpg,1d1e7ebffeb32965-7ee0a503a77fc184
87,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1419.jpg,-290c1e8eed2e4cab-6fe9701689f05dec
88,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1586.jpg,393140d5a1b4a4a4-f408063bcff0000
89,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_42.jpg,7132e0e0c99b9b9b5f7fa7e0c0808004
90,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_56.jpg,-393c2e2c7f1ffadb-7b03260000ffe582
91,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_448.jpg,-726975296b6b565d2904afd816308923
92,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1592.jpg,00f0f0e0e8c0d2500801c3c000800051
93,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_306.jpg,-78f8f8f17979620-3ff7bfdff07be7f
94,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_460.jpg,-4b1b0e2e2c656d2e-7f7ffffefa7fd7ce
95,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_474.jpg,53d3b31884c2882a5000820000cf9179
96,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_312.jpg,60607133f4b8d8d0-2103080b80fe600
97,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1545.jpg,-f9aa9954796e495-7d76ebb1df7acff8
98,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_81.jpg,2d4d0d0c0f2e4c0c7b000000f7200404
99,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1223.jpg,0b81b5965614da5a0000010000200002
100,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1237.jpg,30322e7f7f5f3e38000200012fd7fe78
101,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_95.jpg,-46431363069591b5-50cfffeb7e01e000
102,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1551.jpg,48c0cce4e0b4a5b6-0ffff823deef801
103,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1579.jpg,5a7b635454658baa-3fce9121eebabe76
104,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_886.jpg,-1d8505994ad4969604fff040001a0120
105,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1784.jpg,395dd5dcdccc6864202003a3a0df9931
106,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_138.jpg,1c5d5b59b93b7b292000000015200200
107,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1790.jpg,-64b4bc787262d5d1-456cb5f9fa6af4f8
108,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_892.jpg,-2b2d9b8a3d351d340c923bf7441da28c
109,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_662.jpg,-58199acb8a2e6e6f308ace28004001b0
110,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_104.jpg,38954faf7b9c9edc-15cfff539dffe780
111,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_110.jpg,-307170f0f1e1f1e0000008140058002
112,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_676.jpg,04022ba1b9545c2800000000018394f3
113,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1021.jpg,-39b5974b4bcf96973e1e49cb1434026a
114,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_845.jpg,-3f4d4753931636360006000000040080
115,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1747.jpg,3e5cb8584c8022502840a9f27890fff7
116,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1753.jpg,64387258a0a1c1a14400000000b01060
117,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_851.jpg,383d3ff03a0f87400030ff80e0783e1f
118,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_689.jpg,64387258a0a1c1a14400000000b01060
119,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1035.jpg,-3f06070b8fab8d2c00000894261162dd
120,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_879.jpg,33312e311340480c-00000824dff7df3
121,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1009.jpg,-3f7ff7f721a495d0-3f80000000000000
122,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1779.jpg,-4656d859ad8dc56c-7ffeffdfff2b9cc0
123,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1745.jpg,755d13352c2d672a44f81003a0310c22
124,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_847.jpg,-6122451d3e9c97b0000000000006280
125,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1023.jpg,3bca57d3e22375b9-e75800bfdfdac00
126,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1037.jpg,-5f3b7d3b3b9b9bc62205000003000501
127,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_853.jpg,168c98a850e9d58422000000500ad0ff
128,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1751.jpg,33d61ee1e9f3c64f008730040923e4ce
129,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_106.jpg,4855a1848f0b13360850030084081320
130,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_660.jpg,-3228b4af50b0f1c00dc700000000000
131,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_674.jpg,0207070d1b277f1e0001020d132f6f7e
132,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_112.jpg,-3be26baef5cdd6e7-718dd33e65bfd98f
133,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1786.jpg,4c2723a7a902c849581c02840306a041
134,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_884.jpg,-3f29164d2f9ecf8a01145920b08f0154
135,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_890.jpg,-655e2ee5693335ae3a08c543362c08ff
136,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_648.jpg,-94b4b4f06ab23b8-21ffffff7fff7fed
137,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1792.jpg,-507c38b8ac665c60200000044050cff
138,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1209.jpg,-34546a78f46e366302c200846a37c091
139,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1221.jpg,-31a5b536432520da0170020ba1829bff
140,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_83.jpg,-58c6cd4eae8f8fd0-1e00152e8fc3fe0
141,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1547.jpg,-2eaeafadada4a4a60000a40080500101
142,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1553.jpg,-b2f5d7557951756-f3ebf69febfa2fd
143,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_97.jpg,-6dceabab0153d43a-f49b0803f7f84e2
144,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_489.jpg,-26b496675f132c6b00144b100020c800
145,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1235.jpg,5bf2cad354d910395976818b4cd91418
146,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_462.jpg,-5f4fababa5d5b97e7f01000110204400
147,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_304.jpg,-3f3f3d7733931b571b078601820b5eb9
148,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_310.jpg,4646624408090383-10b11bbfffe10d9
149,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_476.jpg,-1f5b4b686ee7ee4c40000064870812e1
150,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_68.jpg,1b92129991b434946d1c7ff2da3b0b80
151,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_40.jpg,-3961c73b7efc39f4-39638f3ffcff79e7
152,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1584.jpg,168c98a850e9d58432000000500ad0ff
153,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_338.jpg,659c2dd021b7c439479678906b228420
154,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1590.jpg,-5d29a599d8d8a96a-10402fbef8fcbdd0
155,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_54.jpg,-3b3b3fbbefcedaba20e0e2c40c33318e
156,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1369.jpg,6367cc5673ebd31e0066800400000200
157,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1355.jpg,-12434e5021e2a2c3-78f7bc5639e8efbd
158,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1433.jpg,-2b296968a53b4bdc000010800208c018
159,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1427.jpg,-36525ad2c222534a0082040400000180
160,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1341.jpg,-1c2cbcb2bbba9a93-501cf9e789e3ffff
161,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_516.jpg,-191977aea707370f-380b77ffff0e377d
162,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_270.jpg,-56525e1e3e1b9a336018683a01816661
163,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_264.jpg,02a968ae647c3d9d00be013a04e07f98
164,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_502.jpg,000323333b4909590000000020000000
165,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1396.jpg,231b1b0b0b031e1e0020331101031e00
166,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_258.jpg,-122a2a2b3a673332-17141a0d92dce6f4
167,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1382.jpg,-31393e6e65355556-00193fefffffdf8
168,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1619.jpg,23205556b6bc68c8-19fd20f729ffd37e
169,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1631.jpg,-1323236160646a0f002310c0c0381c76
170,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_933.jpg,-2f0d1f0f0f4f4f5000ff8c8002000080
171,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1157.jpg,65eaf2a4ecdaaba8454bf2252cd0d6b6
172,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1143.jpg,-5764872d35656738049ef975c2843fff
173,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_927.jpg,-29a9aa5172e56b7b18b651628c08f287
174,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1625.jpg,-94b4b4f06aba3b8-21ffffff7fff7fed
175,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1816.jpg,494d65b0b6575fda031b4ce120344c12
176,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_714.jpg,-7f0e8aeaacacaca60080c00019079403
177,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_700.jpg,70545aca68aa9cb4-1ffbfffbfef5a75b
178,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1802.jpg,-66e1c1a4656503a80300244e5836acec
179,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1194.jpg,-7f7f7fff1d114a59-0000000f9000000
180,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_728.jpg,-26273716166629f200000000002080ff
181,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1180.jpg,1fffe610a82f9ac5-0ff01c0ff99c5f2
182,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1181.jpg,2694acb4ad8c949448420e94e30811a1
183,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_729.jpg,-2a627452564652d31441102c0c239620
184,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/healthy/HW_1195.jpg,-1103692daeab995c-016c769fefeb99f
