,img,hash
53,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_261.jpg,-61d4684ccccc4dd5-7ff7f75b2bbfc9da
54,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_249.jpg,-75616769696aeae7-3d71e657bd7bfb65
55,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_711.jpg,73674f6a6b2aaaaa13041c605b4a0800
56,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_705.jpg,1aadade9813989a91200b0c982473858
57,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_739.jpg,3e63f151a9499dd82008e7d7b74f37fb
58,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_922.jpg,-296d6d162a63ab2a5c8cb602d5a85bf4
59,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_665.jpg,111515252983a7a62003d0fc41dbbfff
60,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_89.jpg,-727276343431b3a510ec3927afc8dc28
61,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_103.jpg,4d55055d5717676d-7fee62fe846ffb01
62,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_117.jpg,-49cbc3c75753d575-3c8030f1e1a9fc8
63,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_671.jpg,-5159595b1332123050100226a40aa95
64,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_659.jpg,33312e311349480c-00000824dff7df3
65,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_881.jpg,56b3098d0d6d29a5-231b8c7540aa3548
66,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_895.jpg,072315154b271327000242b4dfeff3ff
67,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_842.jpg,636b6b476b4b8b4b-6b9cffaa119770c5
68,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_76.jpg,-4a0bcb4b4b696b6c-4c01b6baff5f490b
69,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_856.jpg,-e6e4f4faeda29ea-31bcdfdb2cfe3e04
70,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_62.jpg,-3b07c783e39ece741f803f003c00638f
71,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_301.jpg,487151b929298565-3317aa6cff95fa04
72,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_467.jpg,-296d6d162a63ab2a5c8cb602d5a85bf4
73,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_473.jpg,4e5e8737651b192361421c12e7fcf94f
74,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_315.jpg,-296d6d162a63ab2a5c8cb602d5a85bf4
75,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_5.jpg,-476757574753d25b-10a246f45c5fb7d7
76,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_329.jpg,-4a0bcb4b4b696b6c-4c01b6baff5f490b
77,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_498.jpg,-667795a69b9959b2-078ffffefff6000
78,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_499.jpg,55dcdadadadad2d3053508818b189dfb
79,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_328.jpg,-61d4684ccccc4dd5-7ff7f75b2bbfc9da
80,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_4.jpg,-4ecaca9ab5adad9b-6fad880af6a14f29
81,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_472.jpg,-3a139a3e98ba3ab70790209966401c42
82,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_314.jpg,4e5e8737651b192361421c12e7fcf94f
83,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_300.jpg,-3c9c544a4844ca7b-7938f7fa4b170001
84,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_466.jpg,6c696b4a6a6a4a58003df9d7cfbf0800
85,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_63.jpg,4e8e8ece466535bc4138a9a01e4a4435
86,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_857.jpg,-6634ad7538a8626a65fb1233a84659ff
87,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_77.jpg,2363d299f5e38a103c6fc639f0efbe30
88,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_843.jpg,-48b331bad26b6ae4-59ce312ff07b00c7
89,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_894.jpg,-33333663a3b362e320000ba67b00915d
90,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_880.jpg,2f777e71c08c78da6bbf7ef1800c60d8
91,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_658.jpg,50d0f092e2e2a0e2787461140ad02121
92,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_116.jpg,19991a9999dd5cdc3c11d63e37b94d8e
93,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_670.jpg,2762772d74666664290ac62b35fc1e6f
94,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_88.jpg,636b6b476b4b8b4b-6b9cffaa119770c5
95,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_664.jpg,-29d9bc161e3f1394-f59f98200fefe33
96,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_102.jpg,28a4a5a4a4244414-24f0cccf55d53edc
97,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_923.jpg,555555f6f5b4d4943f4057ce4384e944
98,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_738.jpg,641c0e16363623d3451189009a646080
99,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_704.jpg,-79293b1b1b2b2b283f9e1a4e410414e6
100,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_710.jpg,-143093d7d4c4575e-000ffffd7bdfe5e
101,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_248.jpg,-373518894fab393e7f01000080215482
102,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_506.jpg,693131329657f771-36fcfe8fcdaf3389
103,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_260.jpg,-3c54945692a8ea8f-6ac0bbdcf6ffee40
104,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_274.jpg,-7bf2725a9e902a29-7dbfe4fabc13eee2
105,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_512.jpg,56b3098d0d6d29a55ce4738abf55cab8
106,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_279.jpg,24242d2569dbd1e20000000020000000
107,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_537.jpg,-476757574753d25b-10a246f45c5fb7d7
108,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_251.jpg,0d090b0b56969c8c0505090b420e144c
109,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_245.jpg,-3969b1325354d20-7fccfffebffff000
110,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_523.jpg,-909abab0d4c3a1a38a20438c2320906
111,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_292.jpg,052435256d2979690200002441097df8
112,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_286.jpg,-5f6d472f3737b72600fe7a7620000000
113,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_709.jpg,4c58ae8e37bd4ad3-10241e63d902f7f5
114,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_735.jpg,-2d076b585d652a8a-79bc0ef350fdee16
115,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_721.jpg,-3d082cb4f4e4652e-7f1aca3dfde6c062
116,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_912.jpg,686a7a3a3a2a2aaa0000000021204626
117,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_906.jpg,-727276343431b3a510ec3927afc8dc28
118,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_91.jpg,-544a9425a9a3cfde3ab5e09b46d890c2
119,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_85.jpg,689988a1553313536ef91088d864877f
120,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_669.jpg,-909abab0d4c3a1a38a20438c2320906
121,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_127.jpg,-3c37979f9d15543e-40e134ee9b3fdf00
122,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_641.jpg,-5537373585a7a33c02280508027871c8
123,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_899.jpg,53999b0d6f2a6521000002010c384881
124,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_655.jpg,641c0e16363623d3451189009a646080
125,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_133.jpg,-9000117bc3cbc7d03c8000000000040
126,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_866.jpg,39190da929abaaaa-1fefe37c92d6f800
127,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_52.jpg,-70f2f272f070d091-38679bfeca76cd88
128,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_872.jpg,000000000a60c2c67ff9c7013e70c000
129,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_46.jpg,16565652464b496f-4be7c97edb35eeb1
130,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_682.jpg,-26a642587ca4aa8a0043f10caf0291fe
131,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_696.jpg,6c696b4a6a6a4a58003df9d7cfbf0800
132,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_319.jpg,-3e3c3a5a5397560a-20cbdff7ffffe17
133,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_443.jpg,606949d9c8889a9e2064684046899199
134,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_325.jpg,382924561636142600000040c08071a0
135,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_331.jpg,63a32173777515151f82000002c7f7ff
136,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_9.jpg,000909c9c98d8c4a-1091effffff7eb7
137,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_457.jpg,-69c9aaa9bb799e30-4150cfcd07618100
138,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_480.jpg,-4cccb6b45052f2b3-f59cc8cfd72c04c
139,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_494.jpg,-72d355b5b5d5d556-7f3e5777bf39f9c2
140,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_495.jpg,440f0f0949afc773-1cfbe3e0040673fc
141,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_481.jpg,-61d35757131170c716080e316080a20
142,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_8.jpg,-544a9425a9a3cfde3ab5e09b46d890c2
143,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_330.jpg,39190da929abaaaa-1fefe37c92d6f800
144,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_456.jpg,689988a1553313536ef91088d864877f
145,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_442.jpg,2363d299f5e38a103c6fc639f0efbe30
146,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_324.jpg,28a4a5a4a4244414-24f0cccf55d53edc
147,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_318.jpg,-f5b5a5e6e32929b-43febf17e4647f8
148,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_697.jpg,3db639ccc3e4e96569d473a11a8c1af1
149,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_683.jpg,-3170f0f0f0f0730-0ff00ffffffd800
150,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_47.jpg,-f0f17171737171037f667c7319b6883
151,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_873.jpg,-77368dce4ca2d4ca3819c065a7d82ae7
152,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_53.jpg,-56caca64262ca89d-759effdffeef63ff
153,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_867.jpg,012435256d2979690200002441087df8
154,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_654.jpg,693131329657f771-36fcfe8fcdaf3389
155,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_132.jpg,6868acad9d5555d6114346022bdd5d28
156,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_126.jpg,16565652464b496f-4be6c97edb35eeb1
157,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_898.jpg,-2f2a68cbc2eeeacb0a4993c66cb10100
158,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_640.jpg,440f0f0949afc773-1cfbe3e0040673fc
159,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_668.jpg,-7d49515171515556-607cfa183f6a5f4c
160,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_84.jpg,-a5879ec8cecaeef0000000080800300
161,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_90.jpg,-3c54945692a8ea8f-6ac0bbdcf6ffee40
162,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_907.jpg,-b0f8f47ff4b5d01-0000000e006f8f8
163,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_913.jpg,2a223425a0a0d0d0-7d56bbb9fd7e3f0
164,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_720.jpg,7070785858d878682307ef717010f9e8
165,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_734.jpg,-58b5b5939d9c91d6-5b7fb8f6cfcc33de
166,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_708.jpg,766ee860e26871e2347e9871060870ff
167,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_287.jpg,-3bfe19898b959b0b00000112350ae878
168,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_293.jpg,0742db08cb26157101fff631db6e3dc1
169,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_244.jpg,2b0b1919199b1b13-3fbd5ff78f4ee4a1
170,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_522.jpg,-79293b1b1b2b2b283f9e1a4e410414e6
171,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_536.jpg,65634b570d571d2b00ff0000ff0000ff
172,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_250.jpg,1a16aaa95b2edad80115eead132c6edf
173,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_278.jpg,-2f2a68cbc2eeeacb0a4993c66cb10100
174,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_508.jpg,-7d49515171515556-607cfa183f6a5f4c
175,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_520.jpg,-596585a5a6a2684907042ed4caf97122
176,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_246.jpg,1155152529a3a7a62003d0bc41dbbfff
177,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_252.jpg,-1b9b6b39f26b2f28-7ffffe7f8000595d
178,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_534.jpg,4d55055d5717676d-7fee62fe846ffb01
179,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_285.jpg,-329ac6455de9692a000c4001a36819f6
180,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_291.jpg,-72d355b5b5d5d556-7f3e5777bf39f9c2
181,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_722.jpg,-5393935373636b2c-6c7fbebff9d64024
182,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_736.jpg,-43adbb9aa935648e-520de1c6b933645c
183,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_905.jpg,115545470747075b001071c7220cffff
184,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_911.jpg,-7775afefa4ac7471180c00000000108c
185,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_86.jpg,06d68a4bcdd6cba52817007b68148002
186,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_92.jpg,73674f6a4b2aaaaa13041c605b4a0800
187,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_118.jpg,008040b5f8bcbcfc-000b0cafcfdfeff
188,/Users/ck-intosh/Downloads/COMP_8157/Project/Project_work/raw_dataset/smut/SM_130.jpg,-3e3c3a5a5397560a-20cbdff7ffffe17
